,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reg/MEX_28,MEX,General provisions on liquidity requirements for Multiple Banking Institutions,,National Banking and Securities Commission: Mexico,https://www.cnbv.gob.mx/Normatividad/Disposiciones%20de%20car%C3%A1cter%20general%20sobre%20los%20requerimientos%20de%20liquidez%20para%20las%20instituciones%20de%20banca%20m%C3%BAltiple.pdf,North America,Mexico,"The provision sets liquidity requirements for multiple banking institutions. Updated in 2020, it ensures financial entities maintain sufficient liquidity to meet short-term obligations, contributing to the financial system's stability and preventing liquidity shortages that could lead to financial distress or systemic risks. This regulation includes provisions for green and sustainable bonds, mandating disclosure requirements to improve market transparency for environmentally and socially responsible investments. It obliges banks to provide information on the environmental and social impact of these bonds, supporting investors' decision-making aligned with sustainability and social responsibility values. Reflecting global sustainable finance frameworks like the Green Bond Principles (GBP) and the Sustainability Bond Guidelines (SBG) by the International Capital Market Association (ICMA), this regulation incorporates these principles into Mexico's banking regulations. It promotes transparency, disclosure, and reporting practices, enabling accurate assessment of investments' environmental and social impacts. By requiring disclosures on green and sustainable bonds, the regulation encourages banks to incorporate environmental and social considerations into financing activities. This aligns with sustainable policy development efforts, addressing challenges like climate change and social inequality. The CNBV aims to create a resilient, responsible banking sector that supports societal goals while managing liquidity risks. The regulation marks progress in incorporating sustainability into Mexico's financial regulatory framework. It balances financial stability with environmental stewardship and social responsibility by focusing on liquidity requirements and transparent, responsible investment options through green and sustainable bonds provisions. This approach supports mitigating financial systemic risks while promoting a shift towards sustainable policies within the banking sector.",,,,,,,,,,,Mandatory,,,,,31/12/2021,,,,,,,Financial Institutions,"Finance & Insurance, Financial services",,03/06/2024,,,,,,,,
,reg/INT_395,INT,TNFD Sector Guidance - Marine transportation and cruise lines,,Taskforce on Nature-related Financial Disclosures (TNFD),https://tnfd.global/wp-content/uploads/2025/01/Draft-sector-guidance-Marine-transportation-and-cruise-lines.pdf,International,International,"The Taskforce on Nature-related Financial Disclosures (TNFD) has released draft guidance to assist organizations in the marine transportation and cruise lines sectors in assessing and disclosing nature-related dependencies, impacts, risks, and opportunities. This guidance complements TNFD's LEAP approach and offers sector-specific insights, including:
- Detailed instructions on applying the LEAP framework within these sectors.
- Proposed sector-specific disclosure metrics, encompassing both core and additional indicators.
- Dependency and impact matrices to help identify material interactions with nature.
- Illustrative lists of environmental assets, ecosystem services, impact drivers, risks, opportunities, and potential response actions.
The TNFD invites feedback on this draft until April 4, 2025. ","This guidance aims to support organisations with business models or value chain(s) in the Sustainable Industry Classification System (SICS) Marine Transportation and Cruise Lines industries.  The guidance does not cover river-way freight, only ocean freight shipping services.",,,,,,,,,,Voluntary,E,"Oceans: Marine conservation, Biodiversity and ecosystem services: Ecosystem services, Biodiversity and ecosystem services: Biodiversity, Waste: Hazardous Substances, Resources: Resource Efficiency, Energy: Efficiency, Emissions/ Pollution: Incidents, Emissions/ Pollution: Fossil Fuels, Emissions/ Pollution: Other effluents, Emissions/ Pollution: Other emissions",,"Accountability: Financial and business reporting, Accountability: Risk management and internal control",23/01/2025,,,,,,,"Others, Financial Institutions, Corporations","Other transport equipment, Water transport",TNFD Nature-Related Risk & Opportunity Management and Disclosure Framework,24/01/2025,,,,,,,,
,reg/INT_396,INT,TNFD Sector Guidance - Water utilities and services,,Taskforce on Nature-related Financial Disclosures (TNFD),https://tnfd.global/wp-content/uploads/2025/01/Draft-sector-guidance-Water-utilities-.pdf,International,International,"The Taskforce on Nature-related Financial Disclosures (TNFD) has released draft sector guidance for water utilities and services, aiming to assist organizations in assessing, managing, and disclosing nature-related issues specific to this sector. This guidance complements the TNFD's LEAP approach and includes recommendations on sector-specific disclosure metrics, dependency and impact matrices, and illustrative lists of environmental assets, ecosystem services, impact drivers, risks, opportunities, and response actions pertinent to water utilities. 
The TNFD invites feedback from market participants and stakeholders until April 4, 2025. ","This guidance covers those organisations with business models or value chains in the Sustainable Industry Classification System (SICS®) Water Utilities & Services industry. 

Water Utilities & Services industry entities own and operate water supply and wastewater treatment systems (generally structured as regulated utility businesses) or provide operational and other specialised water services to system owners (usually market-based operations). Water supply systems include the sourcing, treatment and distribution of water to residences, businesses and other entities such as governments. Wastewater systems collect and treat wastewater, including sewage, greywater, industrial waste fluids and stormwater runoff, before discharging the resulting effluent back into the environment.",,,,,,,,,,Voluntary,ESG,"Biodiversity and ecosystem services: Biodiversity, Biodiversity and ecosystem services: Ecosystem services, Emissions/ Pollution: Other emissions, Emissions/ Pollution: Inorganic pollutants, Water: Treatment and discharge, Water: Water management, Water: Water reuse/ recycling, Water: Water scarcity, Water: Water quality",Social impacts / Value creation: Health and wellbeing (e.g. access to water; sanitation and hygiene; sexual and reproductive health-care services etc.),"Accountability: Financial and business reporting, Accountability: Risk management and internal control",23/01/2025,,,,,,,"Others, Financial Institutions, Corporations","Water, Water collection; treatment & supply",TNFD Nature-Related Risk & Opportunity Management and Disclosure Framework,24/01/2025,,,,,,,,
,reg/INT_389,INT,Assessment of Climate-related Vulnerabilities: Analytical framework and toolkit,,Financial Stability Board,https://www.fsb.org/uploads/P160125.pdf,International,International,"The Financial Stability Board's (FSB) report, ""Assessment of Climate-related Vulnerabilities: Analytical Framework and Toolkit,"" published on January 16, 2025, presents a comprehensive framework to evaluate how climate-related risks—both physical and transitional—can impact global financial stability. Recognizing the increasing frequency of climate-related events, the FSB emphasizes the necessity for financial institutions to effectively manage these risks to maintain service continuity across various sectors and regions. The report outlines methodologies to trace the transmission and amplification of climate shocks within the financial system, acknowledging the complexities introduced by uncertainties, non-linear effects, and spillovers. Additionally, it introduces a set of forward-looking metrics designed to monitor the accumulation of climate-related vulnerabilities, while also highlighting existing data gaps. This framework and toolkit are intended to be dynamic, evolving as the understanding of climate-related financial risks deepens.  ",,,,,,,,,,,Voluntary,E,"Climate change: Adaptation, Climate change: Mitigation",,"Accountability: Financial and business reporting, Accountability: Risk management and internal control",16/01/2025,,,,,,,"Investment Managers, Data providers, Financial Institutions, Others",Finance & Insurance,,18/01/2025,,,,,,,,
,reg/USA_251,USA,Bill No. S02129B,,New York State Senate,https://nyassembly.gov/leg/?default_fld=&leg_video=&bn=S02129&term=2023&Summary=Y&Actions=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y&Memo=Y&Text=Y&LFIN=Y&Chamber%26nbspVideo%2FTranscript=Y,North America,United States,"The Bill establishes the climate change adaptation cost recovery program to require companies that have contributed significantly to the buildup of climate-warming greenhouse gases in the atmosphere to bear a share of the costs of needed infrastructure investments to adapt to climate change; mandates that projects funded by the program require compliance with prevailing wage requirements; requires that contracts for funded projects contain a provision that the structural iron and structural steel used or supplied in the performance of the contract or any subcontract thereto shall be produced or made in whole or substantial part in the United States, its territories or possessions; makes additional provisions; establishes the climate change adaptation fund.","The bill targets ""responsible parties,"" defined as entities engaged in extracting, producing, distributing, or refining crude oil, natural gas, or coal, and determined by the Department of Environmental Conservation to be responsible for more than one billion tons of greenhouse gas emissions. ",,,,,,,,,,Mandatory,ESG,"Climate change: Adaptation, Climate change: GHG emissions, Climate change: Mitigation, Emissions/ Pollution: Fossil Fuels",Employment conditions; policies and practices: Compensation and benefits (earnings; wages; pensions; childcare services and benefits and social security),Accountability: Regulatory and legal challenges,18/01/2023,,,,,,,"Corporations, Others","Coal & lignite mining, Coke & refined petroleum, Extraction, Manufacturing, Other manufacturing, Other mining, Petroleum & natural gas extraction",,06/01/2025,,,,,,,,
,reg/SGP_51,SGP,Good Disclosure Practices for Retail ESG Funds,,Monetary Authority of Singapore (MAS),https://www.mas.gov.sg/-/media/mas-media-library/publications/monographs-or-information-paper/cfc/2024/information-paper-on-good-disclosure-for-retail-esg-funds.pdf,Asia Pacific,Singapore,"The Monetary Authority of Singapore (MAS) published expectations that asset managers will clearly define sustainability terms used when marketing ESG funds, publish information relating to benchmarks and shareholder engagement, and explain the use of ESG ratings and metrics. ",,,,,,,,,,,Voluntary,,Finance: Sustainable finance,,Accountability: Risk management and internal control,04/12/2024,,,,,,,"Asset Owners, Investment Managers","Financial services, Other retail",,09/12/2024,,,,,,,,
,reg/CAN_69,CAN,Oil and Gas Sector Greenhouse Gas Emissions Cap Regulations (Public Consultation),,Government of Canada,https://canadagazette.gc.ca/rp-pr/p1/2024/2024-11-09/html/reg1-eng.html,North America,Canada,"The proposed Oil and Gas Sector Greenhouse Gas Emissions Cap Regulations (the proposed Regulations) would cap emissions from certain activities in the oil and gas sector and would prohibit operators from emitting GHGs from specified activities in the sector, unless the operator registers by submitting the required information to the Minister of the Environment (the Minister). Emissions allowances would be distributed to operators that are covered by the remittance obligations in the proposed Regulations, with the total number of allowances equal to the emissions cap. In addition to emissions allowances, operators with remittance obligations would be able to use a limited quantity of compliance flexibility units (eligible offset credits and decarbonization units). The emissions cap combined with the limited access to compliance flexibility would ensure GHG emissions do not exceed a legal upper bound.",,,,,,,,,,,Mandatory,E,"Climate change: GHG emissions, Climate change: Mitigation",,,04/11/2024,,,,,,,"Corporations, Others",Petroleum & natural gas extraction,,11/11/2024,,,,,,,,
,reg/USA_292,USA,"Standards of Performance for New, Reconstructed, and Modified Sources and Emissions Guidelines for Existing Sources: Oil and Natural Gas Sector Climate Review",,Environmental Protection Agency (EPA),https://www.epa.gov/system/files/documents/2023-12/eo12866_oil-and-gas-nsps-eg-climate-review-2060-av16-final-rule-20231130.pdf,North America,United States,"The Environmental Protection Agency (EPA) is finalizing several regulatory actions aimed at reducing air pollution from the Crude Oil and Natural Gas sector. These actions include updating performance standards for new sources to limit greenhouse gases (GHGs) and volatile organic compounds (VOCs) as required by the Clean Air Act (CAA). Additionally, the EPA is setting guidelines to help states create and implement plans that curb GHG emissions from existing facilities in this sector. These revisions align with Congress's 2021 resolution, which reversed a previous rule from 2020 that loosened emissions standards. The EPA is also establishing a protocol for optical gas imaging (OGI) under general provisions to enhance emissions monitoring accuracy.",,,,,,,,,,,Mandatory,E,"Climate change: Mitigation, Emissions/ Pollution: Fossil Fuels, Energy: Energy use",,,01/12/2023,,,,,,,Corporations,Petroleum & natural gas extraction,,01/11/2024,,,,,,,,
,reg/USA_287,USA,SB-707 Responsible Textile Recovery Act of 2024,,California State Senate,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202320240SB707,North America,United States,"This legislation aims to establish a stewardship initiative called the Responsible Textile Recovery Act of 2024. It mandates that apparel and textile producers create or join a producer responsibility organization (PRO), which must be approved by the relevant department according to the bill's guidelines. The department is tasked with developing regulations for the program, effective no earlier than July 1, 2028. The PRO will need to present a comprehensive plan for collecting, transporting, repairing, sorting, and recycling apparel and textiles in the state for departmental approval. Following the plan's approval or starting July 1, 2030, whichever comes first, producers will face civil penalties unless they are PRO members and their apparel and textiles are included in the plan. The PRO must review the plan at least every five years post-approval and submit an annual report to the department. All submitted reports and records must be under penalty of perjury, expanding the definition of perjury and creating a state-mandated local program. Additionally, the bill limits public access to certain information collected for administering the program.","Any noncompliant producers of covered products may be subject to administrative civil penalties of up to $10,000 per day, or $50,000 per day if the violation is intentional or knowing.",,,,,,,,,,Mandatory,E,"Waste: Treatment; disposal and storage, Waste: Waste reuse/ recycling",,,30/09/2024,,,,,,,"Corporations, Others",Textiles,,21/10/2024,,,,,,,,
,reg/USA_232,USA,The Climate-Related Financial Risk Act (CA SB 261),CA SB 261,California State Senate,https://legiscan.com/CA/text/SB261/2023,North America,United States,"This bill mandates that, starting by January 1, 2026, and every two years thereafter, covered entities must prepare and publicly disclose climate-related financial risk reports, detailing the risks and the measures they are taking to mitigate and adapt to them. The state board would contract with a climate reporting organization to review a subset of these reports and analyze systemic and sector-wide risks in the state. Additionally, the state board would have the authority to penalize entities that fail to comply or publish inadequate reports. The bill also establishes an annual fee for covered entities to fund the implementation, creating the Climate-Related Financial Risk Disclosure Fund, which would be continuously appropriated to support the bill’s objectives.","The bill would be applicable to any corporation or business entity established under California laws, the laws of any other state of the United States or the District of Columbia, or under an act of the Congress of the United States. Those impacted would have total annual revenues greater than $500,000,000 and do business in California. A covered entity must make available to the public a copy of the report on its own internet website. ",,,,,,,"Up to $50,000 per year for failing to submit required climate-related financial risk reports or for submitting incomplete or misleading disclosures.",,,Mandatory,E,"Climate change: Adaptation, Climate change: GHG emissions, Climate change: Mitigation",,,07/10/2023,,,,,,,Corporations,Universal,,09/09/2024,,,,,,,,
,reg/USA_231,USA,Climate Corporate Data Accountability Act (CA SB 253),CA SB 253,California State Senate,https://legiscan.com/CA/text/SB253/2023,North America,United States,"The full enforcement of the act has been delayed by a year with the proposed reporting period as 2028. Originally, this bill required the state board, on or before January 1, 2025, to develop and adopt regulations requiring specified partnerships, corporations, limited liability companies, and other business entities with total annual revenues in excess of $1,000,000,000 and that do business in California, defined as “reporting entities,” to publicly disclose to the emissions reporting organization, as defined, and obtain an assurance engagement on, starting in 2026 on a date to be determined by the state board, and annually thereafter, their scope 1 and scope 2 greenhouse gas emissions, as defined, and, starting in 2027 and annually thereafter, their scope 3 greenhouse gas emissions, as defined, from the reporting entity’s prior fiscal year, as provided. The bill would require the state board to review during 2029, and update as necessary on or before January 1, 2030, these deadlines to evaluate trends in scope 3 emissions reporting and to consider changes to the deadlines, as provided. The bill would require a reporting entity to obtain an assurance engagement, performed by an independent third-party assurance provider, of the entity’s public disclosure as provided. The bill would require the state board, in developing these regulations, to consult with the Attorney General, other government stakeholders, investors, stakeholders representing consumer and environmental justice interests, and reporting entities that have demonstrated leadership in full-scope greenhouse gas emissions accounting and public disclosure and greenhouse gas emissions reductions. The bill would also require the state board to ensure that the assurance process minimizes the need for reporting entities to engage multiple assurance providers and ensures sufficient assurance provider capacity, as well as timely reporting implementation, as required. The bill would further require the state board to contract with an emissions reporting organization to develop a reporting program to receive and make publicly available the required disclosures. The bill would authorize the state board, starting in 2033 and every 5 years thereafter, to assess the global greenhouse gas accounting and reporting standards and to adopt an alternative standard if it determines that using the alternative standard would more effectively further the goals of the bill. 

","This bill applies to US-based partnerships, corporations, limited liability companies, and other entities with operations in California and annual gross revenue of more than $1B USD. ",,USD,1000,,,,"Up to $500,000 per year for failing to disclose greenhouse gas (GHG) emissions data as mandated",,,Mandatory,E,Climate change: GHG emissions,,"Accountability: Financial and business reporting; 
Accountability: Regulatory and legal challenges",11/12/2024,,,,,,,Corporations,Universal,,16/12/2024,,,,,,,,
,reg/EUR_35,EUR,Regulation (EU) 2020/852 (EU Taxonomy),,European Union,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32020R0852,Europe,European Union,"The regulation lays out the framework for the EU Taxonomy, an economic activity categorization system which will help investors, companies, issuers and project promoters navigate the transition to a low-carbon, climate resilient, environmentally sustainable and resource-efficient economy. Financial market participants offering financial products in the EU will have to disclose how they use the Taxonomy and the overall alignment of their products, which have ESG characteristics or sustainable objectives, to the Taxonomy. Companies will have disclosure requirements. The EU Taxonomy will increase transparency and facilitate investments in sustainable projects and assets across the EU.

","The Omnibus package on the one hand, amendments to the CSRD regarding Taxonomy reporting as a derogation to Article 8 Taxonomy Regulation and, on the other hand, the Commission proposes draft amendments to the Taxonomy Disclosures, Climate and Environmental Delegated Acts. For companies within the future CSRD scope (large companies that have more than 1,000 employees) with a net turnover up to 450 million, the Omnibus proposal envisages voluntary Taxonomy reporting. This will reduce the number of companies that are obliged to report their Taxonomy alignment. ",1000,EUR,450,EUR,25,,,,,Voluntary,,,,"Accountability: Risk management and internal control, Accountability: Financial and business reporting, Accountability: Regulatory and legal challenges",01/01/2020,,,,,,,"Corporations, Financial Institutions","Agriculture, Forestry, Fishing, Coal & lignite mining, Petroleum & natural gas extraction, Metal ore mining, Other mining, Mining support services, Food, Beverages, Tobacco, Textiles, Apparel, Leather, Wood products (except furniture), Paper products, Printing & reproduction, Coke & refined petroleum, Chemicals, Pharmaceutical, Rubber & plastics, Non-metallic mineral, Basic metals, Fabricated metal, Computer; electronic & optical, Electrical equipment, Machinery & equipment, Motor vehicles & trailers, Other transport equipment, Furniture, Other manufacturing, Machinery & equipment repair, Electricity; gas; steam & air conditioning supply, Water collection; treatment & supply, Sewerage, Waste recovery; collection; treatment & disposal, Remediation, Buildings, Civil engineering, Specialized construction activities, Motor vehicles & motorcycles, Other wholesale, Other retail, Land & pipeline transport, Water transport, Air transport, Warehousing & support, Postal & courier, Accommodation, Food & beverage service, Publishing","Draft Delegated act amending the Taxonomy Disclosures Delegated Act, as well as the Taxonomy Climate and Environmental Delegated Acts",03/03/2025,,,,,,,,
,reg/EUR_202,EUR,"Draft Delegated act amending the Taxonomy Disclosures Delegated Act, as well as the Taxonomy Climate and Environmental Delegated Acts",,European Commission,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/14546-Taxonomy-Delegated-Acts-amendments-to-make-reporting-simpler-and-more-cost-effective-for-companies_en,Europe,European Union,"The Commission has published consultation draft amendments to the Taxonomy Disclosures Delegated Act and the Taxonomy Climate and environmental Delegated Acts which: simplify the reporting templates, leading to a reduction of data points by almost 70%. exempt companies from assessing Taxonomy-eligibility and alignment of their economic activities that are not financially material for their business (e.g. those not exceeding 10% of their total turnover, capital expenditure, or total assets). Furthermore, we propose amendments to the main key performance indicators of financial institutions, especially the green asset ratio (GAR) for banks. Based on the published text banks will be able to exclude from the denominator of the GAR, exposures that relate to undertakings which are not under the future scope of the CSRD (i.e. companies that are not large undertakings with 1,000 or more employees). 
The feedback period is until 26 March 2025.  ",,,,,,,,,,,Voluntary,,Finance: Sustainable finance,,"Accountability: Financial and business reporting, Accountability: Risk management and internal control, Accountability: Regulatory and legal challenges",26/02/2025,,,,,,,"Investment Managers, Asset Owners, Financial Institutions",Financial services,"Regulation (EU) 2020/852 (EU Taxonomy), Proposal for a Directive amending the Directives: Accounting, Audit, CSRD and CSDDD - Omnibus I - COM(2025)81",03/03/2025,,,,,,,,
,reg/EUR_71,EUR,Climate Delegated Act,,European Commission,https://eur-lex.europa.eu/legal-content/DE/TXT/PDF/?uri=OJ%3AL_202302485,Europe,European Union,"As part of the sustainable finance package, the Commission has adopted targeted amendments to the EU Taxonomy Climate Delegated Act, which expand on economic activities contributing to climate change mitigation and adaptation not included so far – in particular in the manufacturing and transport sectors. The inclusion of more economic activities covering all six environmental objectives, and consequently more economic sectors and companies, will increase the usability and the potential of the EU Taxonomy in scaling up sustainable investments in the EU.  The climate delegated act was the first act detailing the sustainable activities under the EU taxonomy's environmental objectives on climate change mitigation and adaptation.  The draft was adopted in December 2021 and is applicable from January 2022. It defines technical screening criteria for economic activities that can make a substantial contribution to climate change mitigation and adaptation. In April 2023 the Commissions published a draft amendment to the climate delegated act, including additional activities such as manufacturing and transport in the TSC. The inclusion of aviation and shipping has been criticised. The act was amended in June 2023 to expand on economic activities contributing to climate change mitigation and adaptation not included so far – in particular in the manufacturing and transport sectors. The act is approved and will apply as of January 2024. ",The proposed amendment would also determine whether those activities contributing substantially to climate change mitigation and adaptation cause no significant harm to any of the other environmental objectives.,,,,,,,,,,Mandatory,E,"Climate change: Mitigation, Climate change: Adaptation",,,13/06/2023,,,,,,,"Corporations, Investment Managers, Asset Owners","Manufacturing, Transportation & storage","Proposal for a Directive of the European Parliament and of the Council amending Directive 2014/65/EU on markets in financial instruments, Environmental Delegated Act supplementing Regulation (EU) 2020/852 (Environmental Delegated Act)",08/02/2024,,,,,,,,
,reg/EUR_64,EUR,Environmental Delegated Act supplementing Regulation (EU) 2020/852 (Environmental Delegated Act),,European Commission,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202302486,Europe,European Union," This initiative is for a new set of EU taxonomy criteria for economic activities that contribute substantially to one or more of the following environmental objectives: sustainable use and protection of water and marine resources ,transition to a circular economy ,pollution prevention and control ,protection and restoration of biodiversity and ecosystems. The Commission in June 2023, released a full draft that prioritizes economic activities and sectors identified as “having the biggest potential to make a substantial contribution to one or more of the above four environmental objectives”. These include manufacturing, water supply, sewerage, waste management and remediation, construction, civil engineering, disaster risk management, information and communication, environmental protection and restoration and accommodation activities.","This Delegated Act (the ‘Taxonomy Environmental Delegated Act’) specifies the technical screening criteria under which certain economic activities in the sectors of manufacturing, water supply, sewerage, waste management and remediation, construction, civil engineering, disaster risk management, information and communication, environmental protection and restoration and accommodation activities, qualify as contributing substantially to: (i) the sustainable use and protection of water and marine resources; (ii) the transition to a circular economy; (iii) pollution prevention and control; or (iv) the protection and restoration of biodiversity and ecosystems. This Act also specifies criteria for determining whether those economic activities cause significant harm to any of the other environmental objectives. This Act prioritises those economic activities and sectors that were identified as having the biggest potential to make a substantial contribution to one or more of the four environmental objectives and for which it was possible to develop or refine the recommended criteria without further delay. For certain sectors and activities, such as agriculture, forestry or fishing, as well as certain manufacturing activities, a further assessment and calibration of criteria will be needed.",,,,,,,,,,Voluntary,E,"Biodiversity and ecosystem services: Biodiversity, Biodiversity and ecosystem services: Ecosystem services, Finance: Sustainable finance, Land use: Restoration, Oceans: Fisheries, Oceans: Marine conservation, Resources: Lifecycle, Resources: Resource Efficiency, Resources: Resource reuse/recycling, Resources: Resource use, Waste: Waste reuse/ recycling, Emissions/ Pollution: Fossil Fuels, Emissions/ Pollution: Inorganic pollutants, Emissions/ Pollution: Light, Emissions/ Pollution: Other effluents, Emissions/ Pollution: Noise, Emissions/ Pollution: Odor, Emissions/ Pollution: Other emissions, Emissions/ Pollution: Incidents",,,21/11/2023,,,,,,,Corporations,,Regulation (EU) 2020/852 (EU Taxonomy),22/03/2024,,,,,,,,
,reg/EUR_208,EUR,‘Stop the Clock’ Directive,,European Commission,https:eur-lex.europa.eulegal-contentENTXTPDF?uri=OJ:L_202500794,Europe,European Union,"Directive (EU) 2025/794, adopted on 14 April 2025, amends Directives (EU) 2022/2464 and (EU) 2024/1760 to adjust the implementation timelines for corporate sustainability reporting and due diligence obligations across EU Member States. This legislative update aims to provide companies and national authorities with additional time to prepare for the new requirements, ensuring a smoother transition and more effective compliance with the evolving corporate sustainability framework. The directive reflects the EU's commitment to enhancing transparency and accountability in corporate practices while acknowledging the practical challenges associated with implementing comprehensive reporting standards.",,,,,,,,,,,Mandatory,ESG,"Biodiversity and ecosystem services: Biodiversity, Biodiversity and ecosystem services: Ecosystem services, Climate change: Adaptation, Climate change: GHG emissions, Emissions Pollution: Fossil Fuels, Energy: Efficiency, Energy: Renewables, Finance: Sustainable finance, Resources: Resource Efficiency, Resources: Lifecycle, Suppliers: Supplier environmental impact, Waste: Treatment; disposal and storage, Water: Treatment and discharge, Water: Water management","Employment conditions; policies and practices: Compensation and benefits (earnings; wages; pensions; childcare services and benefits and social security), Employment conditions; policies and practices: Diversity, Employment conditions; policies and practices: Employee health & safety, Employment conditions; policies and practices: Engagement, Employment conditions; policies and practices: Grievance mechanisms, Employment conditions; policies and practices: Security (e.g. workplace violence and harassment; privacy), Employment conditions; policies and practices: Training and development, Employment conditions; policies and practices: Whistleblowing, Guidelines; principles; and policies: UNGC principles and OECD guidelines, Human Rights: Children (i.e. child labor), Human Rights: Discrimination, Human Rights: Forced labor, Human Rights: Freedom of association and collective bargaining, Human Rights: Human Rights, Human Rights: Women, Human Rights: Trafficking, Social impacts  Value creation: Health and wellbeing (e.g. access to water; sanitation and hygiene; sexual and reproductive health-care services etc.), Social impacts  Value creation: Other services and benefits (e.g. community development programsprojects), Suppliers: Suppliers screening; policies and processes","Accountability: Anti-corruption and bribery, Accountability: Audit, Accountability: Financial and business reporting, Accountability: Risk management and internal control, Leadership: Accountability, Effectiveness: Commitment (i.e. time; effort), Leadership: Non-executive directors, Leadership: Executives, Leadership: Structure (i.e. responsibilities), Leadership: Role (i.e. management; strategy; aims), Leadership: The chairman, Relations with shareholders: Dialogue with shareholders (i.e. providing sufficient information), Remuneration: The level and components of remuneration (i.e. alignment of directors; executive offers; CEO pay with sustained value creation)",16/04/2025,,,,,,,Corporations,Universal,"Directive amending Directive 201334EU, Directive 2004109EC, Directive 200643EC and Regulation (EU) No 5372014, as regards corporate sustainability reporting (CSRD), Corporate Sustainability Due Diligence Directive (CSDDD), Regulation No. 11 2020 Omnibus Law, Proposal for a Directive amending the Directives: Accounting, Audit, CSRD and CSDDD - Omnibus I - COM(2025)81",21/04/2025,,,,,,,,
,reg/EUR_201,EUR,"Proposal for a Directive amending the Directives: Accounting, Audit, CSRD and CSDDD - Omnibus I - COM(2025)81",,Council of the European Union,https://finance.ec.europa.eu/publications/commission-simplifies-rules-sustainability-and-eu-investments-delivering-over-eu6-billion_en,Europe,European Union,"These first ‘Omnibus' packages, bringing together proposals in a number of related legislative fields, cover a far-reaching simplification in the fields of sustainable finance reporting, sustainability due diligence, EU Taxonomy, carbon border adjustment mechanism, and European investment programmes. The proposals will reduce complexity of EU requirements for all businesses, notably SMEs and small mid-caps (SMCs), focus our regulatory framework on the largest companies which are likely to have a bigger impact on the climate and the environment, while still enabling companies to access sustainable finance for their clean transition. 
A key focus of the proposal is enhancing regulatory efficiency while maintaining strong sustainability and corporate governance standards. It integrates due diligence obligations with sustainability reporting, ensuring companies assess both direct and indirect business impacts. The proposal also strengthens climate transition planning by aligning requirements across directives, creating a clearer framework for businesses to follow. By simplifying compliance while upholding transparency and accountability, the EU aims to facilitate a smoother transition towards a sustainable and responsible corporate landscape. ",,,,,,,,,,,Mandatory,ESG,"Biodiversity and ecosystem services: Biodiversity, Biodiversity and ecosystem services: Ecosystem services, Climate change: Adaptation, Climate change: GHG emissions, Climate change: Mitigation, Energy: Efficiency, Emissions/ Pollution: Fossil Fuels, Finance: Sustainable finance, Suppliers: Supplier environmental impact, Resources: Sourcing, Resources: Resource Efficiency, Waste: Hazardous Substances, Waste: Treatment; disposal and storage, Water: Water management, Water: Water quality","Employment conditions; policies and practices: Compensation and benefits (earnings; wages; pensions; childcare services and benefits and social security), Employment conditions; policies and practices: Diversity, Employment conditions; policies and practices: Employee health & safety, Employment conditions; policies and practices: Engagement, Employment conditions; policies and practices: Grievance mechanisms, Employment conditions; policies and practices: Recruitment and retention, Employment conditions; policies and practices: Security (e.g. workplace violence and harassment; privacy), Employment conditions; policies and practices: Training and development, Employment conditions; policies and practices: Whistleblowing, Guidelines; principles; and policies: UNGC principles and OECD guidelines, Human Rights: Discrimination, Human Rights: Forced labor, Human Rights: Freedom of association and collective bargaining, Human Rights: Human Rights, Human Rights: Minorities, Human Rights: Policies and Procedures, Human Rights: Trafficking, Human Rights: Women, Suppliers: Suppliers screening; policies and processes, Social impacts / Value creation: Other services and benefits (e.g. community development programs/projects), Social impacts / Value creation: Health and wellbeing (e.g. access to water; sanitation and hygiene; sexual and reproductive health-care services etc.), Social impacts / Value creation: Support for entrepreneurs/SMEs","Accountability: Anti-corruption and bribery, Accountability: Audit, Accountability: Financial and business reporting, Accountability: Risk management and internal control, Leadership: Accountability, Leadership: Executives, Leadership: Non-executive directors, Leadership: Role (i.e. management; strategy; aims), Leadership: Structure (i.e. responsibilities), Relations with shareholders: Dialogue with shareholders (i.e. providing sufficient information), Remuneration: The level and components of remuneration (i.e. alignment of directors; executive offers; CEO pay with sustained value creation)",26/02/2025,,,,,,,Corporations,Universal,"Directive amending Directive 2013/34/EU, Directive 2004/109/EC, Directive 2006/43/EC and Regulation (EU) No 537/2014, as regards corporate sustainability reporting (CSRD), Corporate Sustainability Due Diligence Directive (CSDDD), Regulation (EU) 2020/852 (EU Taxonomy), European Sustainability Reporting Standards (ESRS), Carbon Border Adjustment Mechanism (CBAM)",27/02/2025,,,,,,,,
